405,华为,G730-L075,1个月碎屏保至尊+（联通）,11240,199,1
406,华为,G610T,1个月碎屏保至尊+（联通）,11240,199,1
407,华为,C8816D,1个月碎屏保至尊+（联通）,11240,199,1
408,华为,C8817L,1个月碎屏保至尊+（联通）,11240,199,1
409,华为,G630,1个月碎屏保至尊+（联通）,11240,199,1
410,华为,Y618,1个月碎屏保至尊+（联通）,11240,199,1
411,华为,T8950N,1个月碎屏保至尊+（联通）,11240,199,1
413,酷派,全魔王手机,1个月碎屏保至尊+（联通）,11240,199,1
414,酷派,新K1,1个月碎屏保至尊+（联通）,11240,199,1
415,朵唯,T20,1个月碎屏保至尊+（联通）,11240,199,1
416,朵唯,T60,1个月碎屏保至尊+（联通）,11240,199,1
417,酷派,S6,1个月碎屏保至尊+（联通）,11240,199,1
418,酷派,5951,1个月碎屏保至尊+（联通）,11240,199,1
419,酷派,炫影SII 8750,1个月碎屏保至尊+（联通）,11240,199,1
420,酷派,5891Q,1个月碎屏保至尊+（联通）,11240,199,1
421,酷派,大观4,1个月碎屏保至尊+（联通）,11240,199,1
422,酷派,8732,1个月碎屏保至尊+（联通）,11240,199,1
423,酷派,5721,1个月碎屏保至尊+（联通）,11240,199,1
424,酷派,5219,1个月碎屏保至尊+（联通）,11240,199,1
425,酷派,5956,1个月碎屏保至尊+（联通）,11240,199,1
426,酷派,7920,1个月碎屏保至尊+（联通）,11240,199,1
427,酷派,S5.1,1个月碎屏保至尊+（联通）,11240,199,1
428,金立,金钢,1个月碎屏保至尊+（联通）,11240,199,1
429,金立,F105,1个月碎屏保至尊+（联通）,11240,199,1
430,金立,S5.5L,1个月碎屏保至尊+（联通）,11240,199,1
431,金立,V188S,1个月碎屏保至尊+（联通）,11240,199,1
432,金立,F301,1个月碎屏保至尊+（联通）,11240,199,1
433,金立,M3s,1个月碎屏保至尊+（联通）,11240,199,1
434,金立,F103蓝炫,1个月碎屏保至尊+（联通）,11240,199,1
435,金立, F103,1个月碎屏保至尊+（联通）,11240,199,1
436,金立,GN151,1个月碎屏保至尊+（联通）,11240,199,1
437,金立,F103S,1个月碎屏保至尊+（联通）,11240,199,1
438,金立,V183,1个月碎屏保至尊+（联通）,11240,199,1
439,金立,GN152,1个月碎屏保至尊+（联通）,11240,199,1
440,金立,V182,1个月碎屏保至尊+（联通）,11240,199,1
441,金立,A360,1个月碎屏保至尊+（联通）,11240,199,1
443,三星,Galaxy A3,1个月碎屏保至尊+（联通）,11240,199,1
444,三星,Galaxy S4,1个月碎屏保至尊+（联通）,11240,199,1
445,金立,S7,1个月碎屏保至尊+（联通）,11240,199,1
446,乐视,乐1,1个月碎屏保至尊+（联通）,11240,199,1
447,中兴,远航Plus,1个月碎屏保至尊+（联通）,11240,199,1
448,中兴,远航2,1个月碎屏保至尊+（联通）,11240,199,1
449,中兴,远航3,1个月碎屏保至尊+（联通）,11240,199,1
450,中兴,威武3C,1个月碎屏保至尊+（联通）,11240,199,1
451,OPPO,R2017,1个月碎屏保至尊+（联通）,11240,199,1
452,OPPO,1107,1个月碎屏保至尊+（联通）,11240,199,1
453,努比亚,Z9 mini,1个月碎屏保至尊+（联通）,11240,199,1
454,努比亚,Z9 Max,1个月碎屏保至尊+（联通）,11240,199,1
455,努比亚,Z9,1个月碎屏保至尊+（联通）,11240,199,1
456,努比亚,Z9,1个月碎屏保至尊+（联通）,11240,199,1
457,努比亚,NX513J,1个月碎屏保至尊+（联通）,11240,199,1
458,酷派,锋尚MAX,1个月碎屏保至尊+（联通）,11240,199,1
459,酷派,A8,1个月碎屏保至尊+（联通）,11240,199,1
460,金立,M5 Plus,1个月碎屏保至尊+（联通）,11240,199,1
461,三星,S7,1个月碎屏保至尊+（联通）,11240,199,1
463,三星,N719,1个月碎屏保至尊+（联通）,11240,199,1
464,Vivo,Xplay 5,1个月碎屏保至尊+（联通）,11240,199,1
465,华为,荣耀x2,1个月碎屏保至尊+（联通）,11240,199,1
466,华为,荣耀6 plus,1个月碎屏保至尊+（联通）,11240,199,1
470,ivvi,Ss1,1个月碎屏保至尊+（联通）,11240,199,1
471,美图,M4,1个月碎屏保至尊+（联通）,11240,199,1
474,小米,红米3,1个月碎屏保至尊+（联通）,11240,199,1
475,OPPO, R9,1个月碎屏保至尊+（联通）,11240,199,1
476,OPPO,R9 plus,1个月碎屏保至尊+（联通）,11240,199,1
477,三星,A7100,1个月碎屏保至尊+（联通）,11240,199,1
478,三星,A5100,1个月碎屏保至尊+（联通）,11240,199,1
479,苹果,iPhone SE,1个月碎屏保至尊+（联通）,11240,199,1
480,酷派,锋尚mini,1个月碎屏保至尊+（联通）,11240,199,1
481,酷派,锋尚 Pro2,1个月碎屏保至尊+（联通）,11240,199,1
482,努比亚,Z7 Max,1个月碎屏保至尊+（联通）,11240,199,1
484,OPPO,U3,1个月碎屏保至尊+（联通）,11240,199,1
486,康佳,E1,1个月碎屏保至尊+（联通）,11240,199,1
487,Vivo,Y37 A,1个月碎屏保至尊+（联通）,11240,199,1
488,其它,其他,1个月碎屏保至尊+（联通）,11240,199,1
491,HTC,728,1个月碎屏保至尊+（联通）,11240,199,1
492,朵唯,L7,1个月碎屏保至尊+（联通）,11240,199,1
493,小米,4S,1个月碎屏保至尊+（联通）,11240,199,1
494,奇酷,F4,1个月碎屏保至尊+（联通）,11240,199,1
495,金立,GN715,1个月碎屏保至尊+（联通）,11240,199,1
496,华为,P9,1个月碎屏保至尊+（联通）,11240,199,1
497,Vivo, V3 Max,1个月碎屏保至尊+（联通）,11240,199,1
498,Vivo,X6S Plus,1个月碎屏保至尊+（联通）,11240,199,1
499,Vivo,V3,1个月碎屏保至尊+（联通）,11240,199,1
500,华为,P9 Plus,1个月碎屏保至尊+（联通）,11240,199,1
501,蓝魔,Mos1 ,1个月碎屏保至尊+（联通）,11240,199,1
502,蓝魔,R9,1个月碎屏保至尊+（联通）,11240,199,1
503,小米,平板2,1个月碎屏保至尊+（联通）,11240,199,1
504,ivvi,i3,1个月碎屏保至尊+（联通）,11240,199,1
505,美图,V4,1个月碎屏保至尊+（联通）,11240,199,1
506,海信,E71,1个月碎屏保至尊+（联通）,11240,199,1
507,金立,V185,1个月碎屏保至尊+（联通）,11240,199,1
508,金立,S5.1,1个月碎屏保至尊+（联通）,11240,199,1
509,奇酷,大神Note3,1个月碎屏保至尊+（联通）,11240,199,1
510,努比亚,X6,1个月碎屏保至尊+（联通）,11240,199,1
511,努比亚,Z7,1个月碎屏保至尊+（联通）,11240,199,1
513,海信,I632T,1个月碎屏保至尊+（联通）,11240,199,1
514,海信,E50T,1个月碎屏保至尊+（联通）,11240,199,1
515,海信,E602T,1个月碎屏保至尊+（联通）,11240,199,1
516,海信,E621T,1个月碎屏保至尊+（联通）,11240,199,1
517,海信,E625T,1个月碎屏保至尊+（联通）,11240,199,1
518,海信,I635T,1个月碎屏保至尊+（联通）,11240,199,1
519,海信,M20T,1个月碎屏保至尊+（联通）,11240,199,1
520,海信,I639T,1个月碎屏保至尊+（联通）,11240,199,1
521,海信,H910(K8),1个月碎屏保至尊+（联通）,11240,199,1
522,OPPO,R1C,1个月碎屏保至尊+（联通）,11240,199,1
523,努比亚,Z7 mini,1个月碎屏保至尊+（联通）,11240,199,1
