92,OPPO,R3,12个月碎屏保A+（联通）,10262,35.00,12个月,
93,OPPO,N3,12个月碎屏保A+（联通）,10262,35.00,12个月,
94,OPPO,R5,12个月碎屏保A+（联通）,10262,35.00,12个月,
95,酷派,大神x7,12个月碎屏保A+（联通）,10262,35.00,12个月,
96,酷派,锋尚pro,12个月碎屏保A+（联通）,10262,35.00,12个月,
98,酷派,铂顿,12个月碎屏保A+（联通）,10262,35.00,12个月,
99,中兴,Q801u,12个月碎屏保A+（联通）,10262,35.00,12个月,
100,中兴,axon天机至尊版,12个月碎屏保A+（联通）,10262,35.00,12个月,
101,TCL,S830u,12个月碎屏保A+（联通）,10262,35.00,12个月,
102,TCL,J730u,12个月碎屏保A+（联通）,10262,35.00,12个月,
103,魅族,Pro5,12个月碎屏保A+（联通）,10262,35.00,12个月,
104,魅族,MX5,12个月碎屏保A+（联通）,10262,35.00,12个月,
105,魅族,MX4 Pro,12个月碎屏保A+（联通）,10262,35.00,12个月,
106,魅族,魅族Note,12个月碎屏保A+（联通）,10262,35.00,12个月,
107,魅族,魅蓝note2,12个月碎屏保A+（联通）,10262,35.00,12个月,
116,华为,Mate 7,12个月碎屏保A+（联通）,10262,35.00,12个月,
117,华为,荣耀4,12个月碎屏保A+（联通）,10262,35.00,12个月,
118,华为,麦芒4,12个月碎屏保A+（联通）,10262,35.00,12个月,
119,华为,荣耀7,12个月碎屏保A+（联通）,10262,35.00,12个月,
120,华为,Mate S,12个月碎屏保A+（联通）,10262,35.00,12个月,
122,华为,P6,12个月碎屏保A+（联通）,10262,35.00,12个月,
123,华为,荣耀7 plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
124,华为,荣耀7i,12个月碎屏保A+（联通）,10262,35.00,12个月,
125,华为,P8,12个月碎屏保A+（联通）,10262,35.00,12个月,
126,华为,P8青春版,12个月碎屏保A+（联通）,10262,35.00,12个月,
127,华为,C199,12个月碎屏保A+（联通）,10262,35.00,12个月,
129,华为,荣耀4c,12个月碎屏保A+（联通）,10262,35.00,12个月,
130,华为,荣耀 6 Plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
131,华为,荣耀 6,12个月碎屏保A+（联通）,10262,35.00,12个月,
132,华为,荣耀4x,12个月碎屏保A+（联通）,10262,35.00,12个月,
133,华为,P8 MAX,12个月碎屏保A+（联通）,10262,35.00,12个月,
134,HTC,M8,12个月碎屏保A+（联通）,10262,35.00,12个月,
135,HTC,M9,12个月碎屏保A+（联通）,10262,35.00,12个月,
136,HTC,M9+,12个月碎屏保A+（联通）,10262,35.00,12个月,
137,HTC,E9,12个月碎屏保A+（联通）,10262,35.00,12个月,
138,HTC,E9+,12个月碎屏保A+（联通）,10262,35.00,12个月,
139,HTC,826,12个月碎屏保A+（联通）,10262,35.00,12个月,
140,HTC,820,12个月碎屏保A+（联通）,10262,35.00,12个月,
141,HTC,626,12个月碎屏保A+（联通）,10262,35.00,12个月,
142,Vivo,X5Pro,12个月碎屏保A+（联通）,10262,35.00,12个月,
143,Vivo,Y927,12个月碎屏保A+（联通）,10262,35.00,12个月,
144,Vivo,Y29L,12个月碎屏保A+（联通）,10262,35.00,12个月,
145,Vivo,Y33,12个月碎屏保A+（联通）,10262,35.00,12个月,
146,Vivo,Y37L,12个月碎屏保A+（联通）,10262,35.00,12个月,
147,Vivo,X5max+,12个月碎屏保A+（联通）,10262,35.00,12个月,
148,Vivo,X5max,12个月碎屏保A+（联通）,10262,35.00,12个月,
149,Vivo,X5(V，S，L，F),12个月碎屏保A+（联通）,10262,35.00,12个月,
150,Vivo,Xplay3s,12个月碎屏保A+（联通）,10262,35.00,12个月,
151,Vivo,X5 M,12个月碎屏保A+（联通）,10262,35.00,12个月,
152,Ipad,iPad  mini4,12个月碎屏保A+（联通）,10262,35.00,12个月,
153,Ipad,iPad Air 2,12个月碎屏保A+（联通）,10262,35.00,12个月,
154,Ipad,iPad Air,12个月碎屏保A+（联通）,10262,35.00,12个月,
155,iPad,iPad 4,12个月碎屏保A+（联通）,10262,35.00,12个月,
156,iPad,iPad Mini 3,12个月碎屏保A+（联通）,10262,35.00,12个月,
157,iPad,iPad Mini 2,12个月碎屏保A+（联通）,10262,35.00,12个月,
158,iPad,iPad Mini,12个月碎屏保A+（联通）,10262,35.00,12个月,
179,HTC,816,12个月碎屏保A+（联通）,10262,35.00,12个月,
180,HTC,One M9e,12个月碎屏保A+（联通）,10262,35.00,12个月,
181,HTC,One M9s,12个月碎屏保A+（联通）,10262,35.00,12个月,
182,HTC,E8,12个月碎屏保A+（联通）,10262,35.00,12个月,
183,OPPO,Find 5,12个月碎屏保A+（联通）,10262,35.00,12个月,
184,OPPO,Find 7,12个月碎屏保A+（联通）,10262,35.00,12个月,
185,Vivo,Xshot,12个月碎屏保A+（联通）,10262,35.00,12个月,
372,Vivo,X3V,12个月碎屏保A+（联通）,10262,35.00,12个月,
187,Vivo,X6,12个月碎屏保A+（联通）,10262,35.00,12个月,
188,Vivo,Y923,12个月碎屏保A+（联通）,10262,35.00,12个月,
191,三星,Galaxy On5,12个月碎屏保A+（联通）,10262,35.00,12个月,
192,三星,Galaxy On7,12个月碎屏保A+（联通）,10262,35.00,12个月,
195,华为,荣耀畅玩5X,12个月碎屏保A+（联通）,10262,35.00,12个月,
196,华为,G7-Plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
198,小米,红米NOTE3,12个月碎屏保A+（联通）,10262,35.00,12个月,
199,小米,米4,12个月碎屏保A+（联通）,10262,35.00,12个月,
200,酷派,5313S,12个月碎屏保A+（联通）,10262,35.00,12个月,
201,酷派,锋尚Air,12个月碎屏保A+（联通）,10262,35.00,12个月,
202,酷派,锋尚2,12个月碎屏保A+（联通）,10262,35.00,12个月,
203,酷派,K1,12个月碎屏保A+（联通）,10262,35.00,12个月,
204,酷派,大神F1,12个月碎屏保A+（联通）,10262,35.00,12个月,
205,酷派,大神F2,12个月碎屏保A+（联通）,10262,35.00,12个月,
206,酷派,Rogue,12个月碎屏保A+（联通）,10262,35.00,12个月,
207,魅族,魅蓝note3,12个月碎屏保A+（联通）,10262,35.00,12个月,
208,魅族,魅蓝2,12个月碎屏保A+（联通）,10262,35.00,12个月,
209,魅族,MX4,12个月碎屏保A+（联通）,10262,35.00,12个月,
212,乐视,乐Max,12个月碎屏保A+（联通）,10262,35.00,12个月,
213,乐视,乐1 Pro,12个月碎屏保A+（联通）,10262,35.00,12个月,
214,乐视,乐1S,12个月碎屏保A+（联通）,10262,35.00,12个月,
224,中兴,小鲜3,12个月碎屏保A+（联通）,10262,35.00,12个月,
226,金立,S6,12个月碎屏保A+（联通）,10262,35.00,12个月,
227,金立,M5高配版,12个月碎屏保A+（联通）,10262,35.00,12个月,
228,金立,W900s,12个月碎屏保A+（联通）,10262,35.00,12个月,
229,金立,E8,12个月碎屏保A+（联通）,10262,35.00,12个月,
230,金立,F303,12个月碎屏保A+（联通）,10262,35.00,12个月,
231,金立,S5.1 Pro,12个月碎屏保A+（联通）,10262,35.00,12个月,
232,金立,GNM5,12个月碎屏保A+（联通）,10262,35.00,12个月,
233,金立,M3,12个月碎屏保A+（联通）,10262,35.00,12个月,
234,金立,GNV188,12个月碎屏保A+（联通）,10262,35.00,12个月,
235,HTC,A9w,12个月碎屏保A+（联通）,10262,35.00,12个月,
236,Vivo,X6 plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
237,Vivo,Max v,12个月碎屏保A+（联通）,10262,35.00,12个月,
238,Vivo,937,12个月碎屏保A+（联通）,10262,35.00,12个月,
239,Vivo,Y35,12个月碎屏保A+（联通）,10262,35.00,12个月,
240,Vivo,Y35a,12个月碎屏保A+（联通）,10262,35.00,12个月,
241,Vivo,Y51,12个月碎屏保A+（联通）,10262,35.00,12个月,
242,Vivo,Y51 a,12个月碎屏保A+（联通）,10262,35.00,12个月,
243,Vivo,X6 plus v,12个月碎屏保A+（联通）,10262,35.00,12个月,
244,OPPO,R7c,12个月碎屏保A+（联通）,10262,35.00,12个月,
245,OPPO,A31c,12个月碎屏保A+（联通）,10262,35.00,12个月,
246,OPPO,A33,12个月碎屏保A+（联通）,10262,35.00,12个月,
247,OPPO,A33 m,12个月碎屏保A+（联通）,10262,35.00,12个月,
248,OPPO,A51,12个月碎屏保A+（联通）,10262,35.00,12个月,
249,OPPO,R7s m,12个月碎屏保A+（联通）,10262,35.00,12个月,
250,OPPO,R7plus m,12个月碎屏保A+（联通）,10262,35.00,12个月,
251,OPPO,R7s plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
252,OPPO,R7 plus m+,12个月碎屏保A+（联通）,10262,35.00,12个月,
253,OPPO,A53,12个月碎屏保A+（联通）,10262,35.00,12个月,
254,华为,畅想5,12个月碎屏保A+（联通）,10262,35.00,12个月,
255,华为,畅想5s,12个月碎屏保A+（联通）,10262,35.00,12个月,
256,摩托罗拉,xt 1570,12个月碎屏保A+（联通）,10262,35.00,12个月,
257,三星,GALAXY A5,12个月碎屏保A+（联通）,10262,35.00,12个月,
258,三星,A9000,12个月碎屏保A+（联通）,10262,35.00,12个月,
269,小米,米5,12个月碎屏保A+（联通）,10262,35.00,12个月,
270,三星,G7200,12个月碎屏保A+（联通）,10262,35.00,12个月,
271,Vivo,Y623,12个月碎屏保A+（联通）,10262,35.00,12个月,
272,华为,Ascend G7,12个月碎屏保A+（联通）,10262,35.00,12个月,
273,魅族,MX3,12个月碎屏保A+（联通）,10262,35.00,12个月,
274,中兴,G720c,12个月碎屏保A+（联通）,10262,35.00,12个月,
275,尚峰,S6,12个月碎屏保A+（联通）,10262,35.00,12个月,
276,酷比,H3,12个月碎屏保A+（联通）,10262,35.00,12个月,
277,OPPO,A30,12个月碎屏保A+（联通）,10262,35.00,12个月,
278,联想,乐檬X3,12个月碎屏保A+（联通）,10262,35.00,12个月,
280,HTC,X9,12个月碎屏保A+（联通）,10262,35.00,12个月,
281,小米,2A,12个月碎屏保A+（联通）,10262,35.00,12个月,
282,酷比,T520,12个月碎屏保A+（联通）,10262,35.00,12个月,
283,酷比,X7,12个月碎屏保A+（联通）,10262,35.00,12个月,
284,酷比,M2,12个月碎屏保A+（联通）,10262,35.00,12个月,
285,酷比,M3,12个月碎屏保A+（联通）,10262,35.00,12个月,
286,酷比,S2,12个月碎屏保A+（联通）,10262,35.00,12个月,
287,酷比,X903S,12个月碎屏保A+（联通）,10262,35.00,12个月,
288,酷比,H1S,12个月碎屏保A+（联通）,10262,35.00,12个月,
289,酷比,H2,12个月碎屏保A+（联通）,10262,35.00,12个月,
290,酷比,M1L,12个月碎屏保A+（联通）,10262,35.00,12个月,
291,酷比,S3,12个月碎屏保A+（联通）,10262,35.00,12个月,
292,酷比,H6,12个月碎屏保A+（联通）,10262,35.00,12个月,
293,酷比,S6,12个月碎屏保A+（联通）,10262,35.00,12个月,
294,酷比,H5,12个月碎屏保A+（联通）,10262,35.00,12个月,
295,酷比,H7,12个月碎屏保A+（联通）,10262,35.00,12个月,
296,奥乐,AR5,12个月碎屏保A+（联通）,10262,35.00,12个月,
297,三星,G5500,12个月碎屏保A+（联通）,10262,35.00,12个月,
298,三星,Galaxy J3,12个月碎屏保A+（联通）,10262,35.00,12个月,
299,酷派,锋尚MAX,12个月碎屏保A+（联通）,10262,35.00,12个月,
300,魅族,魅蓝,12个月碎屏保A+（联通）,10262,35.00,12个月,
301,联想,PHAB,12个月碎屏保A+（联通）,10262,35.00,12个月,
302,联想,乐檬K5 Note,12个月碎屏保A+（联通）,10262,35.00,12个月,
303,联想,VIBE Shot,12个月碎屏保A+（联通）,10262,35.00,12个月,
304,联想,VIBE Z2 ,12个月碎屏保A+（联通）,10262,35.00,12个月,
305,三星,Galaxy J7,12个月碎屏保A+（联通）,10262,35.00,12个月,
306,联想,PHAB Plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
307,联想,K80,12个月碎屏保A+（联通）,10262,35.00,12个月,
308,联想,VIBE Z2w,12个月碎屏保A+（联通）,10262,35.00,12个月,
309,联想,笋尖S60t,12个月碎屏保A+（联通）,10262,35.00,12个月,
310,联想,乐檬K3,12个月碎屏保A+（联通）,10262,35.00,12个月,
311,三星,GALAXY K Zoom,12个月碎屏保A+（联通）,10262,35.00,12个月,
313,联想,黄金斗士A8,12个月碎屏保A+（联通）,10262,35.00,12个月,
314,三星,Galaxy Note 3 Lite,12个月碎屏保A+（联通）,10262,35.00,12个月,
315,三星,Galaxy Grand 2,12个月碎屏保A+（联通）,10262,35.00,12个月,
316,三星,Galaxy Core Max,12个月碎屏保A+（联通）,10262,35.00,12个月,
317,三星,Galaxy Core Prime,12个月碎屏保A+（联通）,10262,35.00,12个月,
318,金立,M5 Plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
319,三星,Galaxy Grand Prime,12个月碎屏保A+（联通）,10262,35.00,12个月,
320,朵唯,L5 Plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
321,朵唯,L5 Pro,12个月碎屏保A+（联通）,10262,35.00,12个月,
322,三星,G3818,12个月碎屏保A+（联通）,10262,35.00,12个月,
324,三星,Galsxy Mega Plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
325,三星,G3588V,12个月碎屏保A+（联通）,10262,35.00,12个月,
326,联想,乐檬K3 Note,12个月碎屏保A+（联通）,10262,35.00,12个月,
328,小米,红米Note2,12个月碎屏保A+（联通）,10262,35.00,12个月,
330,联想,A788t,12个月碎屏保A+（联通）,10262,35.00,12个月,
331,联想,黄金斗士S8,12个月碎屏保A+（联通）,10262,35.00,12个月,
332,联想,S810t,12个月碎屏保A+（联通）,10262,35.00,12个月,
333,小米,红米1S,12个月碎屏保A+（联通）,10262,35.00,12个月,
334,联想,黄金斗士Note8,12个月碎屏保A+（联通）,10262,35.00,12个月,
335,小米,红米2,12个月碎屏保A+（联通）,10262,35.00,12个月,
336,联想,黄金斗士S8畅玩,12个月碎屏保A+（联通）,10262,35.00,12个月,
337,联想,笋尖S90,12个月碎屏保A+（联通）,10262,35.00,12个月,
338,中兴,威武3,12个月碎屏保A+（联通）,10262,35.00,12个月,
339,中兴,星星2号,12个月碎屏保A+（联通）,10262,35.00,12个月,
340,中兴,Geek,12个月碎屏保A+（联通）,10262,35.00,12个月,
341,中兴,星星2号活力版,12个月碎屏保A+（联通）,10262,35.00,12个月,
342,OPPO,R6007,12个月碎屏保A+（联通）,10262,35.00,12个月,
351,中兴,V5 MAX,12个月碎屏保A+（联通）,10262,35.00,12个月,
345,中兴,V5S,12个月碎屏保A+（联通）,10262,35.00,12个月,
346,中兴,Blade A1,12个月碎屏保A+（联通）,10262,35.00,12个月,
347,中兴,A880,12个月碎屏保A+（联通）,10262,35.00,12个月,
348,OPPO,3007,12个月碎屏保A+（联通）,10262,35.00,12个月,
349,中兴,小鲜2,12个月碎屏保A+（联通）,10262,35.00,12个月,
350,中兴,V5,12个月碎屏保A+（联通）,10262,35.00,12个月,
352,中兴,青漾2,12个月碎屏保A+（联通）,10262,35.00,12个月,
353,OPPO,3000,12个月碎屏保A+（联通）,10262,35.00,12个月,
354,中兴,Grand Memo,12个月碎屏保A+（联通）,10262,35.00,12个月,
355,中兴,星星1号,12个月碎屏保A+（联通）,10262,35.00,12个月,
356,中兴,Blade S6 Lux,12个月碎屏保A+（联通）,10262,35.00,12个月,
358,中兴,Memo 5S,12个月碎屏保A+（联通）,10262,35.00,12个月,
357,OPPO,R831T,12个月碎屏保A+（联通）,10262,35.00,12个月,
361,中兴,U960E,12个月碎屏保A+（联通）,10262,35.00,12个月,
362,中兴,中兴醉享,12个月碎屏保A+（联通）,10262,35.00,12个月,
363,中兴,Q7-C,12个月碎屏保A+（联通）,10262,35.00,12个月,
364,中兴,Blade S6,12个月碎屏保A+（联通）,10262,35.00,12个月,
365,中兴,DM ,12个月碎屏保A+（联通）,10262,35.00,12个月,
366,OPPO, R831S,12个月碎屏保A+（联通）,10262,35.00,12个月,
367,OPPO,A11,12个月碎屏保A+（联通）,10262,35.00,12个月,
368,奇酷,青春版,12个月碎屏保A+（联通）,10262,35.00,12个月,
369,OPPO,1105,12个月碎屏保A+（联通）,10262,35.00,12个月,
370,OPPO,1100,12个月碎屏保A+（联通）,10262,35.00,12个月,
371,Vivo,Y27,12个月碎屏保A+（联通）,10262,35.00,12个月,
373,Vivo,X3F,12个月碎屏保A+（联通）,10262,35.00,12个月,
374,Vivo,Y23L,12个月碎屏保A+（联通）,10262,35.00,12个月,
375,Vivo,Y13iL,12个月碎屏保A+（联通）,10262,35.00,12个月,
376,Vivo,Y31A,12个月碎屏保A+（联通）,10262,35.00,12个月,
377,华为,Ascend P7,12个月碎屏保A+（联通）,10262,35.00,12个月,
378,华为,Mate 2,12个月碎屏保A+（联通）,10262,35.00,12个月,
379,华为,B199,12个月碎屏保A+（联通）,10262,35.00,12个月,
380,锤子科技,坚果手机,12个月碎屏保A+（联通）,10262,35.00,12个月,
381,锤子科技,文艺青年版,12个月碎屏保A+（联通）,10262,35.00,12个月,
382,华为,Ascend G6,12个月碎屏保A+（联通）,10262,35.00,12个月,
383,锤子科技,坚果U1,12个月碎屏保A+（联通）,10262,35.00,12个月,
384,华为,C8816,12个月碎屏保A+（联通）,10262,35.00,12个月,
385,朵唯,倾城L3C,12个月碎屏保A+（联通）,10262,35.00,12个月,
386,朵唯,倾城L1,12个月碎屏保A+（联通）,10262,35.00,12个月,
387,华为,G629,12个月碎屏保A+（联通）,10262,35.00,12个月,
388,朵唯,L6,12个月碎屏保A+（联通）,10262,35.00,12个月,
389,华为,Ascend GX1,12个月碎屏保A+（联通）,10262,35.00,12个月,
390,朵唯,ISuper S3,12个月碎屏保A+（联通）,10262,35.00,12个月,
391,朵唯,L5 mini,12个月碎屏保A+（联通）,10262,35.00,12个月,
392,华为,Y600D,12个月碎屏保A+（联通）,10262,35.00,12个月,
393,朵唯,懂小姐C9,12个月碎屏保A+（联通）,10262,35.00,12个月,
394,华为,Ascend P6 S,12个月碎屏保A+（联通）,10262,35.00,12个月,
395,朵唯,逆客,12个月碎屏保A+（联通）,10262,35.00,12个月,
396,朵唯,倾城L1 mini,12个月碎屏保A+（联通）,10262,35.00,12个月,
397,华为,C8818,12个月碎屏保A+（联通）,10262,35.00,12个月,
398,朵唯,T90,12个月碎屏保A+（联通）,10262,35.00,12个月,
399,朵唯,T35,12个月碎屏保A+（联通）,10262,35.00,12个月,
400,华为,Y635-CL00,12个月碎屏保A+（联通）,10262,35.00,12个月,
401,朵唯,T21 ,12个月碎屏保A+（联通）,10262,35.00,12个月,
402,华为,G620,12个月碎屏保A+（联通）,10262,35.00,12个月,
403,华为,G628,12个月碎屏保A+（联通）,10262,35.00,12个月,
404,华为,C8817E,12个月碎屏保A+（联通）,10262,35.00,12个月,
405,华为,G730-L075,12个月碎屏保A+（联通）,10262,35.00,12个月,
406,华为,G610T,12个月碎屏保A+（联通）,10262,35.00,12个月,
407,华为,C8816D,12个月碎屏保A+（联通）,10262,35.00,12个月,
408,华为,C8817L,12个月碎屏保A+（联通）,10262,35.00,12个月,
409,华为,G630,12个月碎屏保A+（联通）,10262,35.00,12个月,
410,华为,Y618,12个月碎屏保A+（联通）,10262,35.00,12个月,
411,华为,T8950N,12个月碎屏保A+（联通）,10262,35.00,12个月,
413,酷派,全魔王手机,12个月碎屏保A+（联通）,10262,35.00,12个月,
414,酷派,新K1,12个月碎屏保A+（联通）,10262,35.00,12个月,
415,朵唯,T20,12个月碎屏保A+（联通）,10262,35.00,12个月,
416,朵唯,T60,12个月碎屏保A+（联通）,10262,35.00,12个月,
417,酷派,S6,12个月碎屏保A+（联通）,10262,35.00,12个月,
418,酷派,5951,12个月碎屏保A+（联通）,10262,35.00,12个月,
419,酷派,炫影SII 8750,12个月碎屏保A+（联通）,10262,35.00,12个月,
420,酷派,5891Q,12个月碎屏保A+（联通）,10262,35.00,12个月,
421,酷派,大观4,12个月碎屏保A+（联通）,10262,35.00,12个月,
422,酷派,8732,12个月碎屏保A+（联通）,10262,35.00,12个月,
423,酷派,5721,12个月碎屏保A+（联通）,10262,35.00,12个月,
424,酷派,5219,12个月碎屏保A+（联通）,10262,35.00,12个月,
425,酷派,5956,12个月碎屏保A+（联通）,10262,35.00,12个月,
426,酷派,7920,12个月碎屏保A+（联通）,10262,35.00,12个月,
427,酷派,S5.1,12个月碎屏保A+（联通）,10262,35.00,12个月,
428,金立,金钢,12个月碎屏保A+（联通）,10262,35.00,12个月,
619,金立,F105,12个月碎屏保A+（联通）,10262,35.00,12个月,
430,金立,S5.5L,12个月碎屏保A+（联通）,10262,35.00,12个月,
431,金立,V188S,12个月碎屏保A+（联通）,10262,35.00,12个月,
432,金立,F301,12个月碎屏保A+（联通）,10262,35.00,12个月,
433,金立,M3s,12个月碎屏保A+（联通）,10262,35.00,12个月,
434,金立,F103蓝炫,12个月碎屏保A+（联通）,10262,35.00,12个月,
435,金立, F103,12个月碎屏保A+（联通）,10262,35.00,12个月,
436,金立,GN151,12个月碎屏保A+（联通）,10262,35.00,12个月,
437,金立,F103S,12个月碎屏保A+（联通）,10262,35.00,12个月,
438,金立,V183,12个月碎屏保A+（联通）,10262,35.00,12个月,
439,金立,GN152,12个月碎屏保A+（联通）,10262,35.00,12个月,
440,金立,V182,12个月碎屏保A+（联通）,10262,35.00,12个月,
441,金立,A360,12个月碎屏保A+（联通）,10262,35.00,12个月,
443,三星,Galaxy A3,12个月碎屏保A+（联通）,10262,35.00,12个月,
444,三星,Galaxy S4,12个月碎屏保A+（联通）,10262,35.00,12个月,
445,金立,S7,12个月碎屏保A+（联通）,10262,35.00,12个月,
446,乐视,乐1,12个月碎屏保A+（联通）,10262,35.00,12个月,
447,中兴,远航Plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
448,中兴,远航2,12个月碎屏保A+（联通）,10262,35.00,12个月,
449,中兴,远航3,12个月碎屏保A+（联通）,10262,35.00,12个月,
450,中兴,威武3C,12个月碎屏保A+（联通）,10262,35.00,12个月,
451,OPPO,R2017,12个月碎屏保A+（联通）,10262,35.00,12个月,
452,OPPO,1107,12个月碎屏保A+（联通）,10262,35.00,12个月,
453,努比亚,Z9 mini,12个月碎屏保A+（联通）,10262,35.00,12个月,
454,努比亚,Z9 Max,12个月碎屏保A+（联通）,10262,35.00,12个月,
455,努比亚,Z9,12个月碎屏保A+（联通）,10262,35.00,12个月,
456,努比亚,Z9,12个月碎屏保A+（联通）,10262,35.00,12个月,
457,努比亚,NX513J,12个月碎屏保A+（联通）,10262,35.00,12个月,
458,酷派,锋尚MAX,12个月碎屏保A+（联通）,10262,35.00,12个月,
459,酷派,A8,12个月碎屏保A+（联通）,10262,35.00,12个月,
318,金立,M5 Plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
461,三星,S7,12个月碎屏保A+（联通）,10262,35.00,12个月,
463,三星,N719,12个月碎屏保A+（联通）,10262,35.00,12个月,
465,华为,荣耀x2,12个月碎屏保A+（联通）,10262,35.00,12个月,
466,华为,荣耀6 plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
468,iPad,Ipad 6,12个月碎屏保A+（联通）,10262,35.00,12个月,
470,ivvi,Ss1,12个月碎屏保A+（联通）,10262,35.00,12个月,
471,美图,M4,12个月碎屏保A+（联通）,10262,35.00,12个月,
474,小米,红米3,12个月碎屏保A+（联通）,10262,35.00,12个月,
475,OPPO, R9,12个月碎屏保A+（联通）,10262,35.00,12个月,
476,OPPO,R9 plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
477,三星,A7100,12个月碎屏保A+（联通）,10262,35.00,12个月,
478,三星,A5100,12个月碎屏保A+（联通）,10262,35.00,12个月,
479,苹果,iPhone SE,12个月碎屏保A+（联通）,10262,35.00,12个月,
480,酷派,锋尚mini,12个月碎屏保A+（联通）,10262,35.00,12个月,
481,酷派,锋尚 Pro2,12个月碎屏保A+（联通）,10262,35.00,12个月,
482,努比亚,Z7 Max,12个月碎屏保A+（联通）,10262,35.00,12个月,
484,OPPO,U3,12个月碎屏保A+（联通）,10262,35.00,12个月,
486,康佳,E1,12个月碎屏保A+（联通）,10262,35.00,12个月,
487,Vivo,Y37 A,12个月碎屏保A+（联通）,10262,35.00,12个月,
491,HTC,728,12个月碎屏保A+（联通）,10262,35.00,12个月,
492,朵唯,L7,12个月碎屏保A+（联通）,10262,35.00,12个月,
493,小米,4S,12个月碎屏保A+（联通）,10262,35.00,12个月,
494,奇酷,F4,12个月碎屏保A+（联通）,10262,35.00,12个月,
495,金立,GN715,12个月碎屏保A+（联通）,10262,35.00,12个月,
496,华为,P9,12个月碎屏保A+（联通）,10262,35.00,12个月,
497,Vivo, V3 Max,12个月碎屏保A+（联通）,10262,35.00,12个月,
498,Vivo,X6S Plus,12个月碎屏保A+（联通）,10262,35.00,12个月,
499,Vivo,V3,12个月碎屏保A+（联通）,10262,35.00,12个月,
501,蓝魔,Mos1 ,12个月碎屏保A+（联通）,10262,35.00,12个月,
502,蓝魔,R9,12个月碎屏保A+（联通）,10262,35.00,12个月,
503,小米,平板2,12个月碎屏保A+（联通）,10262,35.00,12个月,
504,ivvi,i3,12个月碎屏保A+（联通）,10262,35.00,12个月,
505,美图,V4,12个月碎屏保A+（联通）,10262,35.00,12个月,
506,海信,E71,12个月碎屏保A+（联通）,10262,35.00,12个月,
507,金立,V185,12个月碎屏保A+（联通）,10262,35.00,12个月,
508,金立,S5.1,12个月碎屏保A+（联通）,10262,35.00,12个月,
509,奇酷,大神Note3,12个月碎屏保A+（联通）,10262,35.00,12个月,
